x,y,yaw,v,w,v_cmd,w_cmd
0.0870181,0.13837016,0.88322604,0.7124748,0.34654915,0.0,0.26389414
0.085243896,0.1413584,0.8815707,0.28517342,0.3458181,0.0,0.2465688
0.08348116,0.14433306,0.87993145,0.28807497,0.33758825,0.0,0.24246627
0.08174172,0.14740863,0.87831527,0.4618373,0.364186,0.0,0.24246627
0.08002487,0.15050656,0.8767466,0.45165873,0.32412887,0.0,0.29208493
0.078882515,0.15261608,0.8757686,0.39171743,0.39760077,0.0,0.29208493
0.077149004,0.15586421,0.8743263,0.8961654,0.5284308,0.0,0.29291362
0.075420395,0.15919846,0.8726685,0.772079,0.41653228,0.0,0.29291362
0.07370977,0.16260228,0.87121224,0.72584915,0.4521503,0.0,0.3169346
0.07201184,0.16602132,0.8698044,0.56239986,0.388489,0.0,0.3169346
0.07033037,0.16941133,0.86835396,0.6785717,0.38215107,0.0,0.27607656
0.06868073,0.1727972,0.8668108,0.4176445,0.36711425,0.0,0.27607656
0.06704506,0.17620838,0.86522853,0.6190758,0.37193483,0.0,0.2947145
0.06544882,0.17960435,0.8637524,0.24311924,0.45661622,0.0,0.29630262
0.06388308,0.18297672,0.8623867,0.22585249,0.4280998,0.0,0.29630262
0.062328577,0.18636578,0.86095023,0.44873905,0.43499112,0.0,0.27641535
0.060778424,0.189872,0.8594363,0.18915367,0.43146712,0.0,0.27641535
0.059231877,0.19341919,0.85827684,0.5326896,0.42552072,0.0,0.27315784
0.057697162,0.1970146,0.85703933,0.49108553,0.4219584,0.0,0.25917137
0.056159705,0.20070526,0.85541147,0.65825176,0.40708274,0.0,0.26357406
0.054652438,0.20447809,0.85401183,0.49504185,0.417574,0.0,0.26357406
0.053171903,0.20814762,0.85242,0.6861801,0.33458114,0.0,0.2582574
0.052192777,0.21059501,0.85139275,0.74094677,0.36192757,0.0,0.2582574
0.050748482,0.21428928,0.8497566,0.4695592,0.3160782,0.0,0.2546838
0.049319103,0.21800986,0.8481257,0.55461407,0.3620103,0.0,0.2546838
0.047920123,0.2217268,0.8464906,0.46192408,0.43154597,0.0,0.2562139
0.046553,0.22536215,0.84509027,0.7592583,0.4167189,0.0,0.2562139
0.045189902,0.22915381,0.8435153,0.32048798,0.33526278,0.0,0.23548931
0.04384601,0.23297766,0.84194297,0.16409445,0.34970832,0.0,0.23356193
0.042517275,0.23682505,0.8407662,0.82259846,0.3944164,0.0,0.23356193
0.0412056,0.24068397,0.83923423,0.40658092,0.28010094,0.0,0.28435886
0.03990896,0.24460247,0.8376233,0.41519737,0.47910768,0.0,0.28435886
0.038639322,0.24850634,0.8362754,0.43507624,0.40237403,0.0,0.22554266
0.03738615,0.25243372,0.8347548,0.5466833,0.43534583,0.0,0.28631276
0.036151618,0.25639224,0.8333717,0.56340265,0.46512863,0.0,0.28631276
0.034932643,0.26036906,0.8318262,0.69418144,0.3534277,0.0,0.28801072
0.033734307,0.26436955,0.8302556,0.6006279,0.35616452,0.0,0.27601075
0.032543674,0.26845118,0.8286575,0.46044397,0.3618319,0.0,0.27601075
0.031776637,0.27116555,0.82774943,0.6980505,0.49761888,0.0,0.27601075
0.030642211,0.27520534,0.82649916,0.29315948,0.49482188,0.0,0.27425683
0.02952142,0.27929643,0.8251714,0.51438475,0.42548227,0.0,0.2627284
0.028415814,0.2833795,0.8237554,0.38441753,0.42455894,0.0,0.2627284
0.027351752,0.28740376,0.82216287,0.40746307,0.32476032,0.0,0.25279135
0.026315406,0.29147235,0.82016814,0.49485302,0.29176503,0.0,0.25279135
0.025279641,0.29563665,0.81881523,0.49615574,0.51339024,0.0,0.24095356
0.024265453,0.29981926,0.81754875,0.53904676,0.48161793,0.0,0.24600077
0.023271456,0.30400965,0.81628704,0.65398836,0.49346736,0.0,0.24600077
0.022279128,0.30825227,0.81474733,0.6760082,0.37851566,0.0,0.25441617
0.021307498,0.31253815,0.8130974,0.7751298,0.31359202,0.0,0.25441617
0.020342857,0.31686708,0.8113867,0.7775922,0.3694799,0.0,0.24616247
0.019426942,0.32114106,0.8098581,0.16669941,0.4023394,0.0,0.22663409
0.018543914,0.32542163,0.8085405,0.08783007,0.44394785,0.0,0.22663409
0.017685771,0.32962197,0.80713725,0.21185255,0.33393234,0.0,0.23653871
0.016848952,0.33381277,0.8053877,0.64541054,0.31501228,0.0,0.21425593
0.016047195,0.33804363,0.80365944,0.14125633,0.50413847,0.0,0.21425593
0.01551865,0.34086204,0.8026742,0.71245766,0.36133164,0.0,0.2212193
0.01473473,0.3451782,0.801076,0.5277839,0.5321416,0.0,0.2212193
0.0139718205,0.34954363,0.79989123,0.6413307,0.49715573,0.0,0.2735526
0.01321575,0.3540464,0.7988592,0.79899216,0.6345314,0.0,0.2735526
0.012470156,0.35856885,0.79780996,0.8708906,0.4768569,0.0,0.26970392
0.011743411,0.3630634,0.79634863,0.6203146,0.3629033,0.0,0.26970392
0.011039168,0.36754572,0.7946359,0.35192156,0.25617337,0.0,0.26291114
0.010361254,0.37198168,0.79279125,0.74211884,0.403493,0.0,0.24775225
0.009723276,0.37626544,0.7917149,0.5227823,0.59228563,0.0,0.24775225
0.0091075,0.380548,0.7905445,0.15739536,0.4982527,0.0,0.25626844
0.008513123,0.3848806,0.7891886,0.19196844,0.3982367,0.0,0.25626844
0.007934362,0.38921273,0.7875902,0.43212605,0.22139066,0.0,0.20849675
0.0073824823,0.39357162,0.7856846,0.47482777,0.19035602,0.0,0.22594017
0.0068612695,0.39807278,0.78390586,0.8658352,0.6074847,0.0,0.22594017
0.006341845,0.4027711,0.78308356,0.9676852,0.6774337,0.0,0.22218597
0.005832404,0.40751415,0.7823901,0.9761572,0.7429267,0.0,0.20862341
0.0055006146,0.41066635,0.78188854,0.96900797,0.69041836,0.0,0.20862341
0.005004883,0.415379,0.7810181,0.6419382,0.5923921,0.0,0.18369514
0.00452438,0.41998485,0.7797376,0.62317324,0.24230087,0.0,0.18369514
0.0040671825,0.42447525,0.77766955,0.5043483,0.14962143,0.0,0.12837738
0.0036718845,0.4288932,0.77531767,0.01787901,0.24901474,0.0,0.12837738
0.0033013523,0.4332456,0.77401006,0.03197241,0.66085696,0.0,0.15645486
0.002941668,0.43753064,0.7732153,0.11659813,0.56216526,0.0,0.1518814
0.0025936663,0.44179183,0.77245337,0.42343187,0.66630393,0.0,0.1518814
0.0022575855,0.44627362,0.77151537,0.09302235,0.5271131,0.0,0.13282442
0.0019250512,0.45086044,0.7697962,0.84997225,0.112665236,0.0,0.13282442
0.0016286373,0.45552653,0.7679781,0.917418,0.38329786,0.0,0.12626094
0.0013551712,0.4603117,0.766932,0.66648865,0.64751935,0.0,0.13079184
0.0010944903,0.46512216,0.7662044,0.64259577,0.64128464,0.0,0.13079184
0.000836581,0.4696937,0.7646595,0.56585455,0.14475495,0.0,0.13002384
0.0006271601,0.47426024,0.7624761,0.37333202,0.117723465,0.0,0.13002384
0.00043797493,0.47882572,0.76000065,0.699903,0.0037930012,0.0,0.07087773
0.00029483438,0.48330927,0.75777805,0.52006483,0.4138078,0.0,0.14466703
0.00022438169,0.48629498,0.7568428,0.13040447,0.49116373,0.0,0.14466703
0.00012427568,0.49080315,0.7554003,0.9425936,0.39717817,0.0,0.1572352
4.9561262e-05,0.4953717,0.7534306,0.748549,0.07036221,0.0,0.16526508
1.0848045e-05,0.49994382,0.75131094,0.85533714,0.2375384,0.0,0.16526508
2.8908253e-06,0.5045494,0.75010985,0.36141682,0.44822097,0.0,0.13343275
0.0,0.509226,0.7482742,0.3664813,0.31975847,0.0,0.13343275
3.0398369e-05,0.5138425,0.7464782,0.7192116,0.25110978,0.0,0.15325338
5.4210424e-05,0.5184176,0.7445503,0.30218554,0.23970336,0.0,0.12938571
0.00010564923,0.52300143,0.7425095,0.752316,0.17612231,0.0,0.12938571
0.00021854043,0.5275824,0.74041295,0.7142315,0.17914319,0.0,0.15988785
0.0003902912,0.53214777,0.73831093,0.5106077,0.09882438,0.0,0.15988785
0.000579685,0.536702,0.7361203,0.17519188,0.27904242,0.0,0.19550115
0.00079652667,0.5412561,0.7348069,0.7225952,0.47586608,0.0,0.23283392
0.0010304749,0.5458113,0.7337814,0.88227224,0.628497,0.0,0.23283392
0.0012741685,0.55034894,0.7332143,0.23100996,0.53873,0.0,0.24995387
0.0015381873,0.55489576,0.7317102,0.78708124,0.3337468,0.0,0.18784153
0.0017313063,0.55793864,0.7305144,0.4922943,0.19347745,0.0,0.18784153
0.0020423532,0.5624059,0.7282503,0.35398054,0.16064692,0.0,0.17236507
0.0023788214,0.5669289,0.7264362,0.41374063,0.25392175,0.0,0.17236507
0.002705872,0.5714449,0.72437316,0.6993027,0.25612825,0.0,0.18898833
0.0030840337,0.5759732,0.72250426,0.76148367,0.2874382,0.0,0.18898833
0.0034914315,0.5804756,0.7206658,0.5323,0.35720223,0.0,0.25030106
0.0039538443,0.5850733,0.71929693,0.2797742,0.51749426,0.0,0.261164
0.004437119,0.5896751,0.7177818,0.34670687,0.3730182,0.0,0.261164
0.0049336255,0.59416974,0.7163619,0.5977278,0.4918559,0.0,0.27970523
0.005453795,0.59865457,0.715137,0.17416143,0.5405213,0.0,0.26347774
0.0059817135,0.6030953,0.71415037,0.13257647,0.63444805,0.0,0.26347774
0.006521821,0.60741115,0.7130229,0.25316,0.5879938,0.0,0.27194524
0.0070776045,0.61166906,0.71207654,0.14916277,0.6082054,0.0,0.27194524
0.007649809,0.61599547,0.71093714,0.37480736,0.4000165,0.0,0.25867742
0.0082472265,0.62043965,0.7092271,0.6026645,0.2818612,0.0,0.2333718
0.00882557,0.62485224,0.70731425,0.39026117,0.23797601,0.0,0.23559636
0.009465396,0.62932616,0.7056202,0.69530106,0.53493965,0.0,0.23559636
0.009916961,0.6323894,0.70490336,0.57476807,0.58473635,0.0,0.23559636
0.010611087,0.6369899,0.7038851,0.9009266,0.5450037,0.0,0.19917375
0.01131919,0.64160764,0.7028142,0.7065654,0.5521794,0.0,0.22405314
0.01203309,0.6461015,0.70163125,0.62688494,0.40060794,0.0,0.22405314
0.012722775,0.6504292,0.6998798,0.4805231,0.2877053,0.0,0.21546566
0.013469949,0.6546687,0.69811976,0.14066458,0.24858057,0.0,0.20928597
0.014247209,0.6589025,0.69593525,0.18627977,0.13304013,0.0,0.20928597
0.015053853,0.6631284,0.69379956,0.32808352,0.32934004,0.0,0.20702773
0.015874311,0.6673088,0.69217455,0.41046858,0.30301917,0.0,0.20702773
0.016731694,0.67156875,0.69036657,0.45021105,0.32883477,0.0,0.2551062
0.01762928,0.6759238,0.68880343,0.79074955,0.41673535,0.0,0.2119807
0.018568724,0.680322,0.68735474,0.80453014,0.532058,0.0,0.2119807
0.019516036,0.6847359,0.68607914,0.4960127,0.43205327,0.0,0.23090017
0.020486072,0.6891326,0.6848478,0.85085154,0.5436238,0.0,0.23090017
0.021481365,0.69345945,0.68353575,0.3940158,0.38958812,0.0,0.26899683
0.022466063,0.6976,0.6819215,0.48741102,0.29556668,0.0,0.27182811
0.023121864,0.70032173,0.6807472,0.5323396,0.36400682,0.0,0.27182811
0.02412346,0.7043846,0.6791692,0.47754812,0.4105273,0.0,0.2724092
0.025154084,0.7084178,0.6778531,0.19816542,0.42231196,0.0,0.2724092
0.026201427,0.71241486,0.67650765,0.5927348,0.45640588,0.0,0.2707435
0.027282417,0.7164279,0.67488545,0.5150442,0.31066072,0.0,0.27043664
0.028413042,0.7205467,0.67297316,0.5425286,0.15709126,0.0,0.27043664
0.029547796,0.7246585,0.6711045,0.5058298,0.29002118,0.0,0.28069597
0.030706719,0.72874,0.66935164,0.41080856,0.33149397,0.0,0.28069597
0.031915605,0.73282886,0.66786444,0.74378586,0.43430537,0.0,0.2779349
0.03313178,0.73687494,0.66645837,0.67497396,0.48583126,0.0,0.2962579
0.034360588,0.7408273,0.66517574,0.41485405,0.49037674,0.0,0.2962579
0.035600126,0.74474937,0.6638428,0.6693406,0.39876485,0.0,0.28312886
0.036798313,0.7486068,0.6622467,0.3504138,0.31971616,0.0,0.28434396
0.038044482,0.7524315,0.6607082,0.22544527,0.46876764,0.0,0.28434396
0.039309487,0.7562294,0.6593162,0.6193099,0.3928361,0.0,0.28219634
0.040628254,0.76007617,0.65773475,0.20567131,0.32553744,0.0,0.30655473
0.041959614,0.7639152,0.65649265,0.70560026,0.47061643,0.0,0.30655473
0.042877555,0.7664952,0.6556018,0.83623314,0.33911496,0.0,0.29570073
0.044273466,0.77033746,0.6538204,0.56453705,0.33252746,0.0,0.29570073
0.045690745,0.77415526,0.65214586,0.74444914,0.36095375,0.0,0.29493487
0.047098055,0.7778955,0.6506852,0.5407977,0.45080006,0.0,0.29493487
0.04852657,0.78160346,0.6493018,0.48818922,0.45690674,0.0,0.26497227
0.049970895,0.7853028,0.6478653,0.6596961,0.43752056,0.0,0.30322504
0.05143425,0.78897035,0.64649695,0.47021914,0.46995965,0.0,0.30322504
0.052875206,0.7925599,0.64505213,0.42572355,0.37319648,0.0,0.31520408
0.05433519,0.7961348,0.6435523,0.31456852,0.4429208,0.0,0.31520408
0.05585602,0.7997201,0.6419437,0.24502325,0.4021588,0.0,0.3257395
0.057385862,0.8032871,0.6404025,0.74355364,0.40741295,0.0,0.32629448
0.05893837,0.8068187,0.6388121,0.22679234,0.48850527,0.0,0.32629448
0.060508817,0.81033707,0.6375736,0.84566927,0.4031819,0.0,0.32373768
0.062117532,0.8138486,0.6361261,0.5272765,0.41160077,0.0,0.32373768
0.06371942,0.81729907,0.6346779,0.5525427,0.43284,0.0,0.33479214
0.06533691,0.8207262,0.63330436,0.6709595,0.47400442,0.0,0.33604598
0.06642389,0.8229948,0.6323717,0.6169419,0.409446,0.0,0.33604598
0.06806925,0.82637775,0.6310337,0.52033854,0.4657045,0.0,0.3114925
0.06973317,0.82972634,0.6296556,0.63322115,0.43547702,0.0,0.3114925
0.07142176,0.8330835,0.6280984,0.22263241,0.33820963,0.0,0.31723714
0.07311292,0.83637834,0.6268271,0.5487623,0.4828655,0.0,0.31135786
0.0748205,0.83964956,0.62526584,0.72947407,0.26950955,0.0,0.31135786
0.07654001,0.8428812,0.6236458,0.23287106,0.38556617,0.0,0.30706233
0.07828806,0.8460963,0.6219475,0.2180109,0.57439804,0.0,0.30706233
0.08001211,0.8492106,0.6204979,0.664176,0.3966757,0.0,0.31906295
0.081772625,0.85232717,0.61903137,0.58117294,0.44327468,0.0,0.2853952
0.083554104,0.8554348,0.6175518,0.4617319,0.4161387,0.0,0.2853952
0.08535425,0.85851073,0.61609656,0.66649437,0.4102639,0.0,0.29103553
0.08717397,0.86155975,0.6146573,0.57411385,0.45824766,0.0,0.29103553
0.08902979,0.8646002,0.613176,0.7909088,0.3596825,0.0,0.28736967
0.090914115,0.8676715,0.611568,0.71594954,0.3654551,0.0,0.29364765
0.092810616,0.87070096,0.60997695,0.3323636,0.3541332,0.0,0.29194564
0.09467791,0.87360734,0.6083888,0.33689737,0.3800987,0.0,0.29194564
0.09592058,0.87552667,0.6073394,0.43365526,0.3706391,0.0,0.29194564
0.09781818,0.8783636,0.605771,0.45790768,0.41910744,0.0,0.3079096
0.099699065,0.8811205,0.60424906,0.35240793,0.37239957,0.0,0.30240393
0.10159804,0.8838409,0.6025174,0.47088528,0.32584482,0.0,0.30240393
0.10353187,0.8865579,0.6009077,0.521358,0.4355383,0.0,0.3123306
0.10548532,0.88926387,0.5995673,0.4833107,0.48170987,0.0,0.32015908
0.107455656,0.8919337,0.59829897,0.50822306,0.4380219,0.0,0.32015908
0.1094695,0.8946061,0.59693694,0.72068787,0.44481218,0.0,0.33578843
0.11150724,0.8972769,0.59550375,0.4234643,0.44117004,0.0,0.33578843
0.11355446,0.8999107,0.59399706,0.4431224,0.28025687,0.0,0.02948904
0.11562802,0.9024895,0.59192955,0.03404951,0.1741029,0.0,0.013877928
0.11766973,0.9049761,0.5894117,0.67073154,0.08824748,0.0,0.013877928
0.119700834,0.90734565,0.58749723,0.30224133,0.4203753,0.0,0.29002005
0.12172933,0.90969086,0.5860235,0.20682287,0.46769345,0.0,0.29002005
0.12378515,0.9119999,0.5845892,0.41991663,0.40542644,0.0,0.37156314
0.12584983,0.9142779,0.5832722,0.35030365,0.51296926,0.0,0.37773418
0.12723373,0.9157816,0.5822743,0.4209876,0.3041497,0.0,0.37773418
0.12935548,0.9180323,0.58101255,0.5753932,0.61085963,0.0,0.47236332
0.13154247,0.9202782,0.5801209,0.41026974,0.6247305,0.0,0.47236332
0.13371994,0.92251253,0.5791503,0.45411205,0.5432027,0.0,0.4132712
0.1358989,0.9247336,0.57807404,0.66427374,0.51402247,0.0,0.41271484
0.1380863,0.92692065,0.5768936,0.5337639,0.49981657,0.0,0.41271484
0.1402668,0.9290745,0.5755631,0.5001488,0.47063726,0.0,0.4139347
0.14238949,0.9311427,0.57447684,0.24736786,0.6163713,0.0,0.3657444
0.14447701,0.9331862,0.57346034,0.2512064,0.5917711,0.0,0.3657444
0.14659236,0.93519217,0.5724234,0.22505808,0.57371354,0.0,0.40162766
0.14874011,0.93716276,0.5710222,0.5970106,0.47830254,0.0,0.40162766
0.15090257,0.9390998,0.5697273,0.6361494,0.5481868,0.0,0.42378634
0.15310523,0.94103277,0.56854934,0.57785225,0.5757365,0.0,0.38027573
0.15538734,0.942957,0.56753683,0.5794163,0.59786546,0.0,0.38027573
0.157683,0.944852,0.5665894,0.5789366,0.60037625,0.0,0.38684982
0.15998371,0.9467317,0.5656613,0.60885096,0.6090132,0.0,0.38565654
0.16228372,0.9485935,0.5647023,0.54597235,0.5303254,0.0,0.38565654
0.16378084,0.9498161,0.5639215,0.6873994,0.45591688,0.0,0.3819127
0.16602625,0.95159274,0.56248903,0.4440875,0.42502868,0.0,0.3819127
0.16825199,0.9533299,0.5612058,0.27251434,0.58059907,0.0,0.36839157
0.17044356,0.9550194,0.5602052,0.2413516,0.588778,0.0,0.36839157
0.17265135,0.95668465,0.55921304,0.5782213,0.6068288,0.0,0.3738613
0.17485476,0.95832765,0.5582352,0.30865288,0.54487455,0.0,0.36156785
0.17712504,0.95994806,0.55705535,0.82471037,0.4936854,0.0,0.36156785
0.17941836,0.9615469,0.5555611,0.370656,0.3918633,0.0,0.29233813
0.18176746,0.9631214,0.55419034,0.83330965,0.58044636,0.0,0.29233813
0.18415463,0.9646612,0.55319655,0.79890776,0.58778846,0.0,0.27199513
0.18655473,0.96617216,0.55221814,0.53213596,0.530985,0.0,0.27647316
0.1888665,0.9676486,0.55056363,0.6855149,0.3074838,0.0,0.27647316
0.19118664,0.9690831,0.54885894,0.34785128,0.35245246,0.0,0.25520658
0.19351019,0.97046435,0.5470754,0.38962126,0.26558125,0.0,0.25520658
0.1957987,0.9717734,0.54547966,0.13446665,0.5471532,0.0,0.24936485
0.19803934,0.9730438,0.5445026,0.16209269,0.609362,0.0,0.24343342
0.19956034,0.97388214,0.54380757,0.67041016,0.5780908,0.0,0.24343342
0.2019056,0.9751281,0.5426635,0.3695402,0.53326905,0.0,0.2532143
0.20425507,0.9763398,0.5415766,0.8815508,0.614558,0.0,0.2532143
0.20660461,0.9775139,0.540108,0.50063133,0.27986068,0.0,0.25167048
0.20901696,0.9786488,0.5381758,0.85887814,0.49783495,0.0,0.25167048
0.21146686,0.9797424,0.537159,0.67277527,0.5214033,0.0,0.2629758
0.21383038,0.98080736,0.53585327,0.5193987,0.37130225,0.0,0.2787965
0.21620378,0.98181844,0.5341374,0.5973644,0.3133965,0.0,0.2787965
0.21858266,0.9827808,0.5324095,0.44936466,0.36295718,0.0,0.28760582
0.2209649,0.983697,0.5306772,0.4821353,0.28419125,0.0,0.28760582
0.22332333,0.98456097,0.5291433,0.4587512,0.6268765,0.0,0.31571716
0.22572136,0.98539233,0.5283901,0.21714735,0.69850427,0.0,0.3242845
0.22810413,0.98620415,0.5276536,0.4724741,0.6935242,0.0,0.3242845
0.23049866,0.98699427,0.52698064,0.50997543,0.7035752,0.0,0.33192062
0.23290236,0.98776823,0.52617157,0.4900527,0.5183456,0.0,0.33253258
0.23529714,0.9885056,0.52494437,0.5618634,0.5854539,0.0,0.33253258
0.23768157,0.98920417,0.5235001,0.45773125,0.36877793,0.0,0.32500035
0.23928587,0.98966175,0.5226103,0.459898,0.5397228,0.0,0.32500035
0.24169378,0.99030876,0.5215298,0.353292,0.6113452,0.0,0.34379417
0.24410637,0.99092996,0.5203287,0.6428075,0.42255342,0.0,0.391055
0.24651872,0.99152946,0.5190495,0.6220908,0.4797248,0.0,0.391055
0.24895692,0.99206984,0.51775897,0.47168255,0.5295852,0.0,0.41378176
0.25141442,0.9925785,0.51660234,0.6376476,0.47016162,0.0,0.41378176
0.25384122,0.9930512,0.5156014,0.5146513,0.7638149,0.0,0.4693849
0.2562566,0.99349964,0.5150955,0.41029835,0.7871264,0.0,0.5148417
0.25868154,0.9939323,0.51463306,0.5158477,0.812824,0.0,0.5148417
0.26108313,0.99434984,0.5140904,0.49853897,0.7009798,0.0,0.5151769
0.26346555,0.9947493,0.5134485,0.41525745,0.72208303,0.0,0.5151769
0.26586086,0.99513006,0.5127454,0.6664667,0.70711887,0.0,0.52842367
0.26828966,0.9955009,0.5120536,0.5579338,0.7114026,0.0,0.5420065
0.27071702,0.9958483,0.51137936,0.3933587,0.71888095,0.0,0.5420065
0.27314812,0.9961711,0.5106989,0.31793785,0.7530312,0.0,0.5645639
0.27561122,0.9964727,0.5101157,0.4383235,0.73912823,0.0,0.5920242
0.27808186,0.996765,0.5095173,0.49929905,0.74695116,0.0,0.5920242
0.27972823,0.996957,0.5091354,0.63091564,0.73635846,0.0,0.60481596
0.28216365,0.9972158,0.5086869,0.69622993,0.8332525,0.0,0.60481596
0.28458723,0.9974606,0.5083194,0.6462388,0.8267995,0.0,0.6236963
0.28699967,0.9977039,0.5078894,0.3793893,0.76259786,0.0,0.6236963
0.28940094,0.99792814,0.5073285,0.526011,0.7590708,0.0,0.6388291
0.29180172,0.998142,0.5068232,0.5066042,0.7872273,0.0,0.64750355
0.2942213,0.99833536,0.50633353,0.5588889,0.78561455,0.0,0.64750355
0.29665557,0.9985167,0.50586903,0.47461653,0.79439443,0.0,0.66943455
0.29908708,0.99868417,0.50541705,0.6136179,0.78962225,0.0,0.66943455
0.30154154,0.9988365,0.5049933,0.5767865,0.8154452,0.0,0.687952
0.303999,0.99897397,0.5045998,0.6575384,0.8303103,0.0,0.687952
0.30645326,0.99909997,0.50422215,0.6295266,0.82122266,0.0,0.71036065
0.30889475,0.99922144,0.5038689,0.5143242,0.86664635,0.0,0.7196028
0.31132963,0.99933267,0.50359607,0.54378605,0.8619574,0.0,0.7196028
0.313754,0.99943614,0.50328934,0.45574093,0.8222706,0.0,0.7384161
0.31617323,0.9995338,0.5029337,0.37961245,0.8434585,0.0,0.7489584
0.31778538,0.9995938,0.5027021,0.5035839,0.8386855,0.0,0.7489584
0.32020375,0.99967664,0.5023818,0.43692875,0.82879126,0.0,0.7489584
0.32263726,0.999743,0.5020726,0.43269348,0.85270953,0.0,0.7658433
0.32507202,0.99980116,0.5017797,0.59115124,0.8570967,0.0,0.7814268
0.3275139,0.99985355,0.50151885,0.5672512,0.87248844,0.0,0.7814268
0.32996088,0.99989647,0.5012614,0.5931072,0.8489677,0.0,0.7898706
0.33240962,0.999929,0.5009955,0.6044159,0.84994227,0.0,0.7898706
0.33485496,0.999953,0.50071895,0.5789194,0.8704571,0.0,0.80223006
0.33729282,0.9999719,0.500525,0.5252032,0.8951291,0.0,0.811395
0.33972445,0.9999846,0.5003467,0.39920378,0.89502436,0.0,0.811395
0.34214678,0.99999374,0.50015616,0.41730165,0.88527095,0.0,0.8154852
0.3445704,1.0,0.49991837,0.47183895,0.88162065,0.0,0.8154852
0.34699446,0.9999999,0.49971247,0.44459057,0.8903048,0.0,0.83051455
0.3494246,0.9999952,0.49953043,0.51107025,0.8906071,0.0,0.8476115
0.3518568,0.9999842,0.4993758,0.50755453,0.9050858,0.0,0.8476115
0.35429448,0.999968,0.4992346,0.46264124,0.8967895,0.0,0.8501339
0.3567369,0.9999453,0.49907425,0.56470585,0.89962846,0.0,0.85804325
0.3583652,0.99992836,0.49895698,0.5094228,0.8950877,0.0,0.85804325
0.36080807,0.9998964,0.49879754,0.54576206,0.8969023,0.0,0.85804325
0.36324862,0.99986225,0.49864784,0.46870804,0.9210813,0.0,0.8684577
0.3656819,0.9998237,0.49854478,0.48441362,0.91014373,0.0,0.8684577
0.36811107,0.99978095,0.49842915,0.47829866,0.91912526,0.0,0.8821412
0.37053895,0.99973565,0.4983038,0.48526144,0.91243416,0.0,0.88636446
0.37296754,0.99968886,0.49816927,0.46195936,0.9112037,0.0,0.88636446
0.3753969,0.99963695,0.49804226,0.47932625,0.9267214,0.0,0.89275265
0.37783107,0.99958175,0.4979567,0.5043421,0.9243564,0.0,0.89275265
0.38026667,0.999524,0.49787155,0.5096998,0.92555726,0.0,0.903021
0.3827061,0.9994644,0.49778363,0.4937935,0.9298399,0.0,0.903021
0.38514507,0.9994018,0.49769336,0.5110183,0.926752,0.0,0.9092662
0.3875836,0.9993358,0.4976058,0.51662683,0.9252774,0.0,0.91241723
0.39002058,0.99926746,0.49752724,0.5177026,0.93593377,0.0,0.91241723
0.39245623,0.999196,0.49747652,0.48685408,0.9375662,0.0,0.92095524
0.39488864,0.99912316,0.49742448,0.52492666,0.93985164,0.0,0.9313096
0.39650953,0.99907416,0.49738693,0.5043721,0.940614,0.0,0.9313096
0.39894158,0.9989997,0.49731693,0.4983406,0.9281265,0.0,0.9361301
0.40137294,0.9989239,0.49725133,0.49561357,0.94079137,0.0,0.9361301
0.4038065,0.9988452,0.49721646,0.49325514,0.9484517,0.0,0.9410657
0.40624052,0.99876654,0.49720636,0.5172658,0.96321183,0.0,0.9410657
0.4086759,0.998688,0.49718568,0.50689983,0.95183223,0.0,0.94829065
0.41111153,0.9986086,0.4971586,0.5174117,0.95574236,0.0,0.95042264
0.41354692,0.9985283,0.49712628,0.49929953,0.94879246,0.0,0.95042264
0.41598248,0.99844706,0.49708682,0.51558876,0.94041735,0.0,0.95295334
0.41841674,0.9983643,0.49707633,0.5073085,0.96049184,0.0,0.95295334
0.42085066,0.99828124,0.49706963,0.5082493,0.9544775,0.0,0.95443135
0.4232845,0.9981981,0.49705353,0.50466394,0.947884,0.0,0.95443135
0.42571816,0.99811494,0.4970343,0.5083165,0.9559287,0.0,0.96040684
0.42815185,0.9980316,0.49702558,0.503572,0.9563581,0.0,0.9583265
0.43058547,0.9979477,0.49701652,0.5157871,0.9679567,0.0,0.9583265
0.4330195,0.9978631,0.4970337,0.5044322,0.9706344,0.0,0.97007936
0.43545318,0.99777997,0.49705,0.5038152,0.96034104,0.0,0.96955127
0.43707597,0.99772453,0.49705166,0.507565,0.95845467,0.0,0.96955127
0.43951052,0.9976418,0.49704772,0.5116997,0.95491385,0.0,0.96955127
0.441945,0.99755824,0.49704027,0.49891233,0.95615655,0.0,0.9729445
0.444379,0.9974749,0.4970357,0.5110822,0.9687749,0.0,0.97836596
0.44681293,0.9973917,0.4970705,0.5155926,0.9765055,0.0,0.97836596
0.44924772,0.99730927,0.49709275,0.5082507,0.96922415,0.0,0.98377365
0.45168298,0.99722695,0.4971113,0.50315666,0.96184605,0.0,0.98377365
0.45411792,0.99714506,0.49711838,0.49957228,0.9567943,0.0,0.9816159
0.45655233,0.99706376,0.49712577,0.51347685,0.9671753,0.0,0.9815953
0.45898628,0.99698305,0.49717575,0.49966383,0.99999994,0.0,0.9815953
0.46141958,0.9969045,0.49722916,0.5053797,0.97191006,0.0,0.98309946
0.46385273,0.9968269,0.49725395,0.49503994,0.9699111,0.0,0.98309946
0.46628684,0.99675035,0.4972672,0.51263475,0.9619582,0.0,0.9862404
0.46872085,0.99667424,0.4972793,0.5161309,0.96699506,0.0,0.98819387
